怪物ID,模型id,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,等待时间,等待时间,移动速度,施放技能间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,功能参数,默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑
13000176,31505,default,50001,巨鼠,0,0,0,9,0,50,4554,455,91080,0,0,0,0,0,133,247,133,247,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000177,31063,default,50001,双头血魔,0,0,0,10,0,50,17388,1738,347760,0,0,0,0,0,280,520,280,520,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000178,31120,default,50001,牛魔祭司,0,0,0,12,0,50,18630,1863,372600,0,0,0,0,0,315,585,315,585,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000179,31053,default,50001,狐狸战士,0,0,0,14,0,50,20700,2070,414000,0,0,0,0,0,244,455,244,455,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000180,31544,default,50001,魔龙树蛙,0,0,0,16,0,50,24840,2484,496800,0,0,0,0,0,266,494,266,494,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000181,31075,default,50001,幽灵,0,0,0,1,0,50,4374,437,87480,0,0,0,0,0,112,208,112,208,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000182,31597,default,50001,皇陵魔蝠,0,0,0,2,0,50,4617,461,92340,0,0,0,0,0,118,221,118,221,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000183,31555,default,50001,狐狸法师,0,0,0,4,0,50,14580,1458,291600,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000184,31557,default,50001,乌龟守卫,0,0,0,6,0,50,4860,486,97200,0,0,0,0,0,125,234,125,234,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000185,31596,default,50001,皇陵枪卫,0,0,0,8,0,50,15795,1579,315900,0,0,0,0,0,154,286,154,286,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000186,31114,default,50001,狐狸道士,0,0,0,9,0,50,5346,534,106920,0,0,0,0,0,133,247,133,247,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000187,31031,default,50001,红野猪,0,0,0,10,0,50,20412,2041,408240,0,0,0,0,0,280,520,280,520,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000188,31086,default,50001,沃玛守卫,0,0,0,12,0,50,21870,2187,437400,0,0,0,0,0,315,585,315,585,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000189,31556,default,50001,深海魔兵,0,0,0,14,0,50,24300,2430,486000,0,0,0,0,0,244,455,244,455,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000190,31545,default,50001,魔龙刀兵,0,0,0,16,0,50,29160,2916,583200,0,0,0,0,0,266,494,266,494,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000191,31050,default,50001,月魔,0,0,0,1,0,50,5022,502,100440,0,0,0,0,0,112,208,112,208,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000192,31079,default,50001,冰宫勇士,0,0,0,2,0,50,5301,530,106020,0,0,0,0,0,118,221,118,221,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000193,31564,default,50001,金杖蜘蛛,0,0,0,4,0,50,16740,1674,334800,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000194,31069,default,50001,魔龙斜眼,0,0,0,6,0,50,5580,558,111600,0,0,0,0,0,125,234,125,234,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000195,31098,default,50001,熔岩精灵,0,0,0,8,0,50,18135,1813,362700,0,0,0,0,0,154,286,154,286,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000196,31561,default,50001,狂热火蜥蜴,0,0,0,9,0,50,6138,613,122760,0,0,0,0,0,133,247,133,247,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000197,31060,default,50001,黑鄂蜘蛛,0,0,0,10,0,50,23436,2343,468720,0,0,0,0,0,280,520,280,520,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000198,31069,default,50001,魔龙斜眼,0,0,0,12,0,50,25110,2511,502200,0,0,0,0,0,315,585,315,585,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000199,31072,default,50001,幽灵盗贼,0,0,0,14,0,50,27900,2790,558000,0,0,0,0,0,244,455,244,455,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13000200,31594,default,50001,皇陵刀卫,0,0,0,16,0,50,33480,3348,669600,0,0,0,0,0,266,494,266,494,10,15,0,0,1,1500,0,0,4001,0,3,50,0,0,0,0,0,女神普通怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0
13010001,31073,default,50001,沙漠巫师,0,0,0,50,0,50,360,36,7200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010002,31037,default,50001,披甲钢猪,0,0,0,55,0,50,3060,306,61200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010003,31063,default,50001,邪恶血魔,0,0,0,70,0,50,2250,225,45000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010004,31087,default,50001,祖玛恶棍,0,0,0,50,0,50,576,57,11520,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010005,31063,default,50001,双头金钢,0,0,0,55,0,50,4896,489,97920,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010006,31101,default,50001,双刃蛮牛,0,0,0,70,0,50,3600,360,72000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010007,31541,default,50001,石兽之灵,0,0,0,50,0,50,936,93,18720,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010008,31310,default,50001,金盾蚁王,0,0,0,55,0,50,7956,795,159120,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010009,31073,default,50001,沙漠巫师,0,0,0,70,0,50,5850,585,117000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010010,31006,default,50001,地宫巡卫,0,0,0,50,0,50,1440,144,28800,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010011,31037,default,50001,披甲钢猪,0,0,0,55,0,50,12240,1224,244800,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010012,31098,default,50001,爆炎巨兽,0,0,0,70,0,50,9000,900,180000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010013,31063,default,50001,邪恶血魔,0,0,0,50,0,50,2160,216,43200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010014,31027,default,50001,沼泽毒蛇,0,0,0,55,0,50,18360,1836,367200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010015,31087,default,50001,祖玛恶棍,0,0,0,70,0,50,13500,1350,270000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010016,31074,default,50001,皇陵死侍,0,0,0,50,0,50,3024,302,60480,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010017,31063,default,50001,双头金钢,0,0,0,55,0,50,25704,2570,514080,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010018,31082,default,50001,深海囚魔,0,0,0,70,0,50,18900,1890,378000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010019,31101,default,50001,双刃蛮牛,0,0,0,50,0,50,3960,396,79200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010020,31078,default,50001,地牢梦魇,0,0,0,55,0,50,33660,3366,673200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010021,31541,default,50001,石兽之灵,0,0,0,70,0,50,24750,2475,495000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010022,31063,default,50001,邪恶血魔,0,0,0,50,0,50,5040,504,100800,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010023,31310,default,50001,金盾蚁王,0,0,0,55,0,50,42840,4284,856800,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010024,31098,default,50001,爆炎巨兽,0,0,0,70,0,50,31500,3150,630000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010025,31073,default,50001,沙漠巫师,0,0,0,50,0,50,6264,626,125280,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010026,31037,default,50001,披甲钢猪,0,0,0,55,0,50,53244,5324,1064880,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010027,31063,default,50001,邪恶血魔,0,0,0,70,0,50,39150,3915,783000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010028,31087,default,50001,祖玛恶棍,0,0,0,50,0,50,7704,770,154080,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010029,31063,default,50001,双头金钢,0,0,0,55,0,50,65484,6548,1309680,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010030,31101,default,50001,双刃蛮牛,0,0,0,70,0,50,48150,4815,963000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010031,31541,default,50001,石兽之灵,0,0,0,50,0,50,9360,936,187200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010032,31310,default,50001,金盾蚁王,0,0,0,55,0,50,79560,7956,1591200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010033,31073,default,50001,沙漠巫师,0,0,0,70,0,50,58500,5850,1170000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010034,31006,default,50001,地宫巡卫,0,0,0,50,0,50,11520,1152,230400,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010035,31037,default,50001,披甲钢猪,0,0,0,55,0,50,97920,9792,1958400,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010036,31098,default,50001,爆炎巨兽,0,0,0,70,0,50,72000,7200,1440000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010037,31063,default,50001,邪恶血魔,0,0,0,50,0,50,14040,1404,280800,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010038,31027,default,50001,沼泽毒蛇,0,0,0,55,0,50,119340,11934,2386800,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010039,31087,default,50001,祖玛恶棍,0,0,0,70,0,50,87750,8775,1755000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010040,31074,default,50001,皇陵死侍,0,0,0,50,0,50,16920,1692,338400,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010041,31063,default,50001,双头金钢,0,0,0,55,0,50,143820,14382,2876400,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010042,31082,default,50001,深海囚魔,0,0,0,70,0,50,105750,10575,2115000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010043,31101,default,50001,双刃蛮牛,0,0,0,50,0,50,20160,2016,403200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010044,31078,default,50001,地牢梦魇,0,0,0,55,0,50,171360,17136,3427200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010045,31541,default,50001,石兽之灵,0,0,0,70,0,50,126000,12600,2520000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010046,31063,default,50001,邪恶血魔,0,0,0,50,0,50,23760,2376,475200,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010047,31310,default,50001,金盾蚁王,0,0,0,55,0,50,201960,20196,4039200,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010048,31098,default,50001,爆炎巨兽,0,0,0,70,0,50,148500,14850,2970000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010049,31063,default,50001,双头金钢,0,0,0,50,0,50,28080,2808,561600,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010050,31082,default,50001,深海囚魔,0,0,0,55,0,50,238680,23868,4773600,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010051,31101,default,50001,双刃蛮牛,0,0,0,70,0,50,175500,17550,3510000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010052,31078,default,50001,地牢梦魇,0,0,0,50,0,50,33120,3312,662400,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010053,31541,default,50001,石兽之灵,0,0,0,55,0,50,281520,28152,5630400,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010054,31063,default,50001,邪恶血魔,0,0,0,70,0,50,207000,20700,4140000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010055,31310,default,50001,金盾蚁王,0,0,0,50,0,50,38880,3888,777600,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010056,31098,default,50001,爆炎巨兽,0,0,0,55,0,50,330480,33048,6609600,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010057,31063,default,50001,双头金钢,0,0,0,70,0,50,243000,24300,4860000,0,0,0,0,0,420,780,420,780,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010058,31082,default,50001,深海囚魔,0,0,0,50,0,50,44640,4464,892800,0,0,0,0,0,1400,2600,1400,2600,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
13010059,31101,default,50001,双刃蛮牛,0,0,0,55,0,50,379440,37944,7588800,0,0,0,0,0,140,260,140,260,10,15,0,0,1,1500,0,0,4003,0,3,50,1,0,0,0,0,女神精英怪,4,0,0,default,20000,3000,0,0,0,0,0,0,0,1,1,0,0,0,default,0,default,0,0,0,0,0,0,0
